id	alter	zivilstand	geschlecht	pihh	kaufkraft	einkauf
2646	36	Verheiratet	Mann	5	mittel	7307
2647	41	Verheiratet	Mann	3	mittel	3252
2649	40	Verheiratet	Mann	3	hoch	11109
2650	67	Konkubinat	Mann	3	hoch	16060
2651	85	Verheiratet	Mann	3	hoch	14099
2652	60	Verheiratet	Mann	2	mittel	4455
2653	60	Single	Mann	1	mittel	4939
2654	67	Verheiratet	Mann	2	hoch	18140
2655	30	Konkubinat	Mann	4	mittel	6854
2656	54	Verheiratet	Mann	4	hoch	9749
2657	62	Verheiratet	Mann	4	sehr hoch	21054
2658	59	Konkubinat	Mann	3	hoch	13513
2659	44	Single	Mann	1	mittel	6023
2660	46	Single	Frau	1	hoch	13126
2661	68	Verheiratet	Mann	2	sehr hoch	15666
2664	60	Verheiratet	Mann	2	mittel	5499
2665	88	Verheiratet	Mann	3	sehr hoch	21118
2666	55	Single	Mann	1	tief	1805
2667	39	Verheiratet	Mann	4	hoch	12846
2668	83	Konkubinat	Mann	2	sehr hoch	22871
2669	68	Verheiratet	Mann	2	hoch	7906
2670	55	Verheiratet	Mann	6	hoch	14807
2671	67	Single	Frau	1	mittel	7053
2674	56	Single	Frau	1	mittel	5229
2675	48	Single	Frau	1	mittel	3014
2676	64	Verheiratet	Mann	2	hoch	13097
2678	56	Verheiratet	Mann	3	hoch	14383
2680	79	Konkubinat	Mann	2	hoch	11452
2681	60	Verheiratet	Mann	2	sehr hoch	21909
2683	45	Single	Frau	1	hoch	14274
2684	73	Verheiratet	Mann	2	hoch	4707
2687	66	Konkubinat	Mann	2	hoch	10787
2692	63	Single	Frau	1	hoch	11840
2693	55	Single	Frau	1	mittel	6291
2694	69	Verheiratet	Mann	2	sehr hoch	16524
2695	73	Single	Frau	1	mittel	7172
2696	63	Single	Mann	1	hoch	2379
2697	81	Verheiratet	Mann	2	mittel	5983
2698	51	Konkubinat	Mann	2	mittel	5233
2699	81	Verheiratet	Frau	2	sehr hoch	19417
2700	55	Konkubinat	Mann	2	hoch	10732
2701	57	Verheiratet	Mann	4	hoch	14457
2702	69	Verheiratet	Mann	3	sehr hoch	21386
2703	50	Konkubinat	Frau	3	mittel	1674
2704	45	Verheiratet	Mann	4	hoch	6736
2706	77	Verheiratet	Mann	2	sehr hoch	21680
2707	37	Konkubinat	Frau	2	tief	2490
2709	35	Single	Frau	1	tief	2722
2711	56	Verheiratet	Mann	4	sehr hoch	24977
2712	88	Single	Mann	1	mittel	4385
2714	52	Single	Mann	1	mittel	6377
2715	60	Verheiratet	Mann	3	hoch	10645
2717	55	Konkubinat	Frau	2	sehr hoch	40803
2718	59	Verheiratet	Mann	2	sehr hoch	23833
2720	53	Single	Mann	1	mittel	2212
2721	66	Konkubinat	Mann	3	sehr hoch	22340
2722	59	Verheiratet	Mann	2	mittel	4750
2723	48	Single	Frau	1	hoch	8301
2724	45	Konkubinat	Mann	8	mittel	6256
2727	81	Verheiratet	Mann	4	hoch	15889
2728	46	Verheiratet	Frau	2	hoch	12779
2729	84	Single	Mann	1	hoch	11657
2730	48	Single	Mann	1	sehr hoch	22225
2731	42	Konkubinat	Frau	2	mittel	5304
2732	75	Verheiratet	Mann	4	sehr hoch	14811
2734	40	Konkubinat	Mann	4	tief	2330
2735	65	Single	Mann	1	hoch	10252
2736	42	Single	Mann	1	mittel	5501
2737	53	Verheiratet	Mann	3	mittel	5594
2739	67	Verheiratet	Mann	2	mittel	6089
2740	50	Verheiratet	Mann	4	mittel	4873
2741	68	Verheiratet	Frau	2	mittel	6363
2742	54	Single	Mann	1	sehr hoch	20587
2744	50	Single	Frau	1	hoch	10477
2747	45	Verheiratet	Mann	7	sehr hoch	12459
2748	88	Konkubinat	Mann	2	tief	1469
2750	60	Single	Mann	1	sehr hoch	17178
2755	44	Verheiratet	Mann	8	mittel	7237
2756	58	Single	Frau	1	hoch	13083
2758	69	Verheiratet	Mann	4	sehr hoch	31895
2760	60	Verheiratet	Mann	2	sehr hoch	12990
2761	74	Verheiratet	Mann	2	hoch	14612
2763	87	Konkubinat	Mann	4	mittel	3780
2764	57	Verheiratet	Mann	2	sehr hoch	27753
2765	45	Konkubinat	Mann	5	tief	973
2766	76	Verheiratet	Mann	4	mittel	7454
2767	58	Single	Frau	1	mittel	5766
2768	49	Verheiratet	Mann	3	mittel	5389
2769	52	Konkubinat	Mann	3	sehr hoch	28174
2770	73	Verheiratet	Mann	2	hoch	15744
2771	53	Konkubinat	Frau	2	mittel	4587
2772	53	Verheiratet	Mann	3	hoch	9482
2773	64	Single	Frau	1	sehr hoch	29594
2774	44	Verheiratet	Mann	5	tief	427
2775	75	Single	Mann	1	mittel	5441
2779	87	Konkubinat	Mann	3	sehr hoch	21089
2780	89	Single	Mann	1	hoch	9472
2781	68	Verheiratet	Mann	2	hoch	5490
2782	38	Konkubinat	Frau	2	hoch	9678
2783	58	Verheiratet	Mann	3	hoch	12445
2784	61	Verheiratet	Mann	2	mittel	6589
2786	74	Konkubinat	Mann	6	mittel	7402
2787	64	Konkubinat	Mann	2	sehr hoch	24810
2788	45	Verheiratet	Mann	2	hoch	10381
2789	40	Verheiratet	Mann	4	sehr hoch	31394
2790	43	Konkubinat	Mann	4	hoch	12286
2792	90	Verheiratet	Mann	2	sehr hoch	24060
2794	70	Konkubinat	Frau	5	sehr hoch	17113
2795	55	Single	Mann	1	mittel	7541
2796	45	Single	Frau	1	mittel	3550
2797	64	Konkubinat	Mann	2	hoch	4615
2798	42	Verheiratet	Mann	4	mittel	6179
2799	59	Single	Mann	1	mittel	4165
2800	46	Single	Frau	1	hoch	12695
2801	69	Single	Frau	1	hoch	11809
2802	90	Verheiratet	Mann	3	sehr hoch	24764
2803	52	Konkubinat	Mann	3	mittel	4403
2804	80	Verheiratet	Mann	2	sehr hoch	13310
2805	62	Single	Frau	1	mittel	4881
2806	57	Verheiratet	Mann	2	hoch	7405
2807	89	Konkubinat	Mann	2	sehr hoch	24377
2808	68	Single	Frau	1	hoch	9883
2809	52	Single	Frau	1	hoch	9497
2810	77	Konkubinat	Mann	2	mittel	3684
2811	80	Verheiratet	Mann	2	mittel	6878
2812	76	Single	Frau	1	hoch	11129
2813	60	Verheiratet	Mann	3	hoch	11419
2814	77	Verheiratet	Mann	2	sehr hoch	20683
2815	64	Single	Mann	1	hoch	10087
2816	61	Verheiratet	Mann	2	sehr hoch	11250
2818	63	Single	Frau	1	mittel	4482
2819	74	Verheiratet	Mann	2	hoch	14909
2820	72	Verheiratet	Mann	4	hoch	13927
2821	54	Verheiratet	Mann	2	hoch	19343
2822	42	Konkubinat	Mann	2	mittel	5877
2823	63	Verheiratet	Mann	2	mittel	5157
2824	47	Verheiratet	Mann	2	sehr hoch	23890
2825	52	Single	Mann	1	hoch	14771
2826	42	Single	Frau	1	hoch	14781
2827	41	Verheiratet	Mann	4	mittel	4634
2829	56	Verheiratet	Mann	4	sehr hoch	35677
2831	54	Verheiratet	Mann	6	sehr hoch	28483
2832	66	Verheiratet	Mann	2	sehr hoch	17774
2833	80	Verheiratet	Mann	2	sehr hoch	16072
2834	45	Verheiratet	Mann	3	hoch	17657
2835	51	Single	Frau	1	sehr hoch	10383
2836	66	Single	Frau	1	hoch	16003
2837	52	Verheiratet	Mann	4	mittel	5518
2838	78	Single	Mann	1	sehr hoch	22096
2839	59	Verheiratet	Mann	2	hoch	12892
2840	82	Single	Frau	1	mittel	5612
2842	61	Konkubinat	Mann	2	sehr hoch	20275
2843	40	Verheiratet	Mann	7	tief	3550
2846	51	Konkubinat	Mann	4	hoch	9953
2848	42	Konkubinat	Mann	2	tief	1781
2849	36	Verheiratet	Frau	2	mittel	7524
2850	41	Single	Frau	1	tief	1965
2851	64	Verheiratet	Mann	4	sehr hoch	21903
2852	78	Single	Mann	1	hoch	10738
2853	40	Verheiratet	Mann	2	hoch	12006
2854	66	Verheiratet	Mann	3	hoch	12896
2855	68	Single	Mann	1	hoch	7251
2857	64	Single	Frau	1	hoch	14390
2858	67	Verheiratet	Mann	2	sehr hoch	20448
2859	76	Verheiratet	Mann	2	sehr hoch	19402
2860	71	Konkubinat	Mann	2	hoch	12191
2862	57	Single	Frau	1	hoch	5914
2863	48	Verheiratet	Frau	2	hoch	15242
2865	61	Verheiratet	Mann	4	sehr hoch	15795
2868	69	Konkubinat	Mann	2	hoch	12628
2869	59	Verheiratet	Mann	2	sehr hoch	12978
2870	63	Verheiratet	Mann	4	sehr hoch	23648
2871	56	Single	Mann	1	mittel	2921
2873	40	Single	Mann	1	mittel	2378
2874	81	Single	Frau	1	mittel	6727
2875	85	Konkubinat	Mann	3	sehr hoch	29518
2876	45	Single	Frau	1	tief	2051
2877	55	Single	Mann	1	mittel	4350
2878	66	Single	Mann	1	hoch	12672
2879	63	Verheiratet	Mann	2	sehr hoch	21015
2880	64	Verheiratet	Mann	3	hoch	12601
2882	42	Verheiratet	Mann	4	hoch	16040
2883	68	Single	Mann	1	sehr hoch	18582
2885	72	Konkubinat	Mann	2	hoch	9174
2886	40	Konkubinat	Mann	2	hoch	10658
2889	55	Konkubinat	Mann	2	hoch	12639
2890	76	Verheiratet	Mann	2	sehr hoch	27481
2892	51	Konkubinat	Mann	2	hoch	4479
2893	36	Verheiratet	Mann	4	mittel	7308
2894	60	Konkubinat	Mann	2	mittel	5967
2895	61	Single	Frau	1	hoch	14588
2896	58	Konkubinat	Mann	2	hoch	19065
2897	40	Verheiratet	Mann	4	tief	2424
2898	53	Single	Frau	1	hoch	11309
2899	61	Verheiratet	Mann	4	hoch	14557
2901	48	Single	Frau	1	tief	2009
2902	53	Single	Frau	1	hoch	15218
2904	58	Konkubinat	Mann	3	sehr hoch	15510
2905	56	Single	Frau	1	hoch	11449
2907	45	Verheiratet	Mann	2	sehr hoch	21463
2908	46	Single	Mann	1	hoch	13576
2909	71	Verheiratet	Mann	3	hoch	12194
2910	57	Verheiratet	Mann	6	sehr hoch	22924
2911	65	Konkubinat	Mann	2	sehr hoch	25011
2912	61	Single	Mann	1	sehr hoch	23604
2914	88	Single	Mann	1	sehr hoch	29708
2917	63	Konkubinat	Mann	2	sehr hoch	13745
2919	43	Verheiratet	Frau	4	tief	4590
2921	41	Single	Mann	1	tief	1896
2922	81	Verheiratet	Mann	2	hoch	10568
2923	40	Verheiratet	Mann	4	mittel	6641
2924	62	Single	Mann	1	hoch	16524
2925	52	Konkubinat	Mann	3	hoch	10863
2926	45	Konkubinat	Mann	4	hoch	13664
2927	77	Verheiratet	Mann	1	hoch	12117
2928	83	Verheiratet	Mann	2	hoch	7448
2929	67	Konkubinat	Mann	2	hoch	16657
2930	53	Single	Frau	1	hoch	7677
2932	88	Verheiratet	Mann	2	mittel	3315
2933	47	Single	Mann	1	hoch	15634
2934	37	Verheiratet	Mann	4	hoch	16828
2935	61	Single	Mann	1	hoch	6804
2936	67	Verheiratet	Mann	2	sehr hoch	17411
2938	56	Verheiratet	Mann	2	hoch	4329
2939	69	Single	Mann	1	hoch	11821
2941	67	Verheiratet	Mann	3	mittel	2620
2942	45	Single	Frau	1	hoch	8414
2943	88	Single	Mann	1	mittel	3892
2945	80	Single	Mann	1	hoch	4798
2947	61	Verheiratet	Mann	1	hoch	16589
2948	57	Konkubinat	Mann	2	mittel	5503
2950	57	Verheiratet	Mann	2	sehr hoch	23965
2951	70	Single	Mann	1	mittel	7044
2952	38	Single	Frau	1	tief	1589
2953	88	Konkubinat	Mann	2	hoch	15891
2954	64	Verheiratet	Mann	2	hoch	10616
2955	42	Verheiratet	Frau	3	mittel	2798
2956	46	Konkubinat	Mann	2	mittel	3822
2957	53	Verheiratet	Mann	4	sehr hoch	19613
2958	63	Verheiratet	Mann	2	sehr hoch	19867
2959	46	Verheiratet	Mann	3	sehr hoch	18455
2960	57	Single	Frau	1	hoch	13211
2961	62	Konkubinat	Mann	2	sehr hoch	14688
2962	48	Verheiratet	Mann	4	tief	2534
2963	55	Verheiratet	Mann	2	sehr hoch	23581
2964	61	Single	Frau	1	mittel	8259
2966	57	Single	Mann	1	hoch	10830
2967	61	Verheiratet	Mann	5	mittel	3882
2968	58	Verheiratet	Mann	3	hoch	20247
2969	40	Single	Frau	1	mittel	5811
2971	65	Verheiratet	Mann	4	sehr hoch	11074
2973	89	Konkubinat	Mann	4	sehr hoch	29353
2974	63	Verheiratet	Mann	4	hoch	13080
2975	47	Konkubinat	Mann	2	sehr hoch	16657
2977	39	Verheiratet	Mann	6	tief	3000
2978	52	Single	Mann	1	mittel	5532
2979	66	Verheiratet	Mann	6	sehr hoch	14506
2980	61	Single	Mann	1	sehr hoch	24786
2982	66	Konkubinat	Frau	3	hoch	11392
2983	46	Single	Mann	1	sehr hoch	25707
2984	69	Verheiratet	Mann	2	hoch	19648
2986	78	Verheiratet	Mann	2	sehr hoch	24683
2987	58	Single	Mann	1	hoch	15852
2988	53	Verheiratet	Mann	3	sehr hoch	23825
2990	43	Verheiratet	Frau	2	mittel	5444
2991	59	Verheiratet	Mann	2	hoch	10539
2993	61	Konkubinat	Mann	2	hoch	10416
2994	75	Single	Mann	1	mittel	6099
2995	68	Konkubinat	Mann	5	hoch	18173
2996	47	Single	Mann	1	hoch	9372
2997	83	Verheiratet	Mann	2	hoch	17786
2999	65	Verheiratet	Mann	2	hoch	9424
3000	83	Verheiratet	Mann	2	sehr hoch	18606
3002	84	Single	Frau	1	mittel	7518
3003	83	Verheiratet	Mann	2	sehr hoch	11712
3004	55	Verheiratet	Mann	2	hoch	11874
3005	86	Verheiratet	Mann	2	hoch	10265
3006	58	Verheiratet	Frau	2	mittel	5593
3007	77	Verheiratet	Mann	3	hoch	17827
3008	55	Konkubinat	Mann	3	hoch	12631
3010	67	Single	Frau	1	hoch	10695
3011	62	Verheiratet	Mann	4	sehr hoch	23783
3012	54	Single	Mann	1	hoch	7512
3013	89	Verheiratet	Mann	2	hoch	3222
3014	80	Verheiratet	Mann	2	sehr hoch	22300
3015	52	Single	Mann	1	hoch	16612
3019	46	Single	Mann	1	hoch	16353
3021	65	Konkubinat	Mann	4	mittel	2851
3022	61	Verheiratet	Mann	2	sehr hoch	22035
3023	44	Verheiratet	Mann	3	sehr hoch	18408
3024	52	Verheiratet	Frau	2	sehr hoch	14848
3025	54	Verheiratet	Mann	6	mittel	6191
3026	44	Konkubinat	Frau	2	mittel	8115
3027	55	Verheiratet	Mann	3	hoch	10225
3028	66	Verheiratet	Mann	2	sehr hoch	13998
3029	31	Konkubinat	Frau	3	tief	2727
3030	60	Single	Mann	1	sehr hoch	17913
3031	53	Single	Frau	1	hoch	12275
3032	43	Verheiratet	Frau	2	hoch	11848
3033	57	Single	Frau	1	mittel	5788
3034	61	Verheiratet	Mann	3	sehr hoch	28335
3035	62	Konkubinat	Mann	2	hoch	3876
3036	61	Konkubinat	Frau	2	mittel	5339
3040	44	Verheiratet	Mann	4	tief	2603
3041	65	Verheiratet	Mann	3	sehr hoch	21832
3042	56	Verheiratet	Mann	2	hoch	16908
3043	31	Single	Mann	1	mittel	3978
3044	66	Verheiratet	Mann	5	hoch	16346
3046	35	Konkubinat	Frau	2	hoch	17202
3047	68	Konkubinat	Mann	2	mittel	5284
3048	69	Konkubinat	Frau	3	mittel	5586
3049	32	Single	Frau	1	tief	564
3051	63	Verheiratet	Mann	2	hoch	7812
3052	53	Verheiratet	Mann	5	mittel	6363
3053	50	Verheiratet	Mann	2	mittel	4879
3054	64	Verheiratet	Mann	2	mittel	1828
3055	75	Verheiratet	Mann	2	sehr hoch	24043
3056	76	Verheiratet	Mann	4	hoch	6173
3057	56	Konkubinat	Mann	2	sehr hoch	22000
3058	59	Single	Mann	1	mittel	5855
3059	55	Verheiratet	Mann	4	hoch	9308
3060	54	Verheiratet	Mann	2	sehr hoch	15574
3061	61	Verheiratet	Mann	2	sehr hoch	23467
3063	57	Single	Frau	1	hoch	14913
3064	85	Verheiratet	Mann	2	sehr hoch	13200
3066	88	Verheiratet	Mann	3	sehr hoch	14834
3067	65	Konkubinat	Mann	5	hoch	13503
3068	62	Single	Mann	1	sehr hoch	24139
3069	88	Verheiratet	Mann	3	sehr hoch	22946
3070	82	Konkubinat	Frau	2	mittel	5069
3071	64	Single	Frau	1	hoch	6574
3072	55	Verheiratet	Mann	4	mittel	8916
3073	52	Verheiratet	Mann	2	sehr hoch	31233
3074	59	Verheiratet	Mann	3	sehr hoch	25018
3076	46	Konkubinat	Mann	4	hoch	14825
3077	46	Verheiratet	Mann	2	hoch	10354
3078	84	Verheiratet	Mann	2	sehr hoch	21756
3079	59	Verheiratet	Mann	3	mittel	3593
3080	45	Konkubinat	Mann	2	hoch	13192
3081	76	Single	Mann	1	sehr hoch	22775
3082	61	Konkubinat	Mann	2	hoch	16022
3083	68	Konkubinat	Mann	2	hoch	14049
3084	50	Verheiratet	Mann	4	sehr hoch	22286
3085	47	Konkubinat	Mann	3	sehr hoch	17677
3086	55	Verheiratet	Mann	2	sehr hoch	16487
3087	79	Verheiratet	Mann	2	sehr hoch	24816
3088	42	Verheiratet	Mann	4	hoch	8590
3089	64	Verheiratet	Mann	6	mittel	7586
3091	55	Konkubinat	Mann	4	sehr hoch	16196
3092	62	Single	Mann	1	sehr hoch	20068
3093	59	Single	Frau	1	mittel	5270
3095	64	Single	Mann	1	mittel	3368
3097	60	Single	Frau	1	mittel	6854
3098	74	Verheiratet	Mann	2	mittel	3382
3099	65	Verheiratet	Mann	4	sehr hoch	23563
3101	58	Verheiratet	Mann	2	sehr hoch	26650
3103	77	Verheiratet	Mann	5	sehr hoch	25263
3104	50	Single	Frau	1	hoch	14233
3105	37	Verheiratet	Mann	2	hoch	12418
3106	66	Single	Frau	1	mittel	2988
3107	47	Verheiratet	Mann	5	hoch	12688
3108	47	Verheiratet	Mann	2	tief	1744
3109	37	Konkubinat	Mann	2	hoch	12288
3110	66	Konkubinat	Mann	5	sehr hoch	20437
3111	66	Single	Mann	1	tief	1517
3112	50	Verheiratet	Mann	7	tief	3142
3114	63	Single	Mann	1	hoch	12435
3115	66	Verheiratet	Mann	2	sehr hoch	17364
3116	60	Verheiratet	Mann	2	hoch	15641
3117	68	Single	Frau	1	hoch	18478
3118	57	Konkubinat	Mann	3	mittel	7287
3119	60	Konkubinat	Mann	2	hoch	11734
3120	64	Single	Mann	1	mittel	6036
3124	88	Verheiratet	Mann	2	mittel	4035
3125	83	Verheiratet	Mann	3	hoch	12179
3126	55	Verheiratet	Mann	2	hoch	9743
3128	60	Verheiratet	Mann	2	sehr hoch	17200
3129	46	Konkubinat	Frau	4	hoch	9455
3130	44	Single	Frau	1	hoch	13996
3133	36	Single	Mann	1	tief	709
3135	56	Verheiratet	Mann	4	mittel	6194
3136	59	Verheiratet	Mann	6	sehr hoch	23926
3138	30	Single	Mann	1	tief	1332
3140	53	Verheiratet	Mann	4	mittel	5838
3141	80	Single	Mann	1	hoch	6237
3142	50	Verheiratet	Frau	6	mittel	3927
3143	49	Konkubinat	Frau	2	mittel	4799
3144	36	Konkubinat	Mann	2	mittel	2050
3145	47	Konkubinat	Mann	3	tief	1538
3147	61	Verheiratet	Mann	2	hoch	11002
3148	88	Single	Mann	1	hoch	7833
3149	66	Konkubinat	Frau	2	mittel	6989
3150	64	Single	Frau	1	hoch	7080
3151	71	Verheiratet	Mann	2	mittel	2214
3152	59	Single	Mann	1	mittel	6283
3153	63	Verheiratet	Mann	3	sehr hoch	30499
3154	58	Single	Mann	1	hoch	16758
3155	64	Verheiratet	Mann	4	hoch	15431
3156	35	Single	Frau	1	tief	2041
3157	68	Single	Mann	1	mittel	3801
3158	43	Verheiratet	Mann	3	mittel	5356
3159	37	Verheiratet	Frau	2	mittel	7489
3160	62	Verheiratet	Mann	7	sehr hoch	24640
3161	65	Verheiratet	Mann	3	sehr hoch	19418
3162	52	Verheiratet	Mann	3	mittel	5178
3163	59	Verheiratet	Mann	7	sehr hoch	21617
3164	69	Konkubinat	Mann	3	hoch	16323
3166	36	Konkubinat	Frau	2	hoch	17673
3167	58	Verheiratet	Mann	3	hoch	8311
3168	52	Konkubinat	Mann	3	mittel	6108
3169	81	Verheiratet	Mann	2	sehr hoch	25132
3171	64	Verheiratet	Mann	2	hoch	13716
3172	48	Single	Frau	1	hoch	9900
3173	66	Single	Mann	1	hoch	12540
3174	59	Verheiratet	Mann	5	mittel	6088
3175	70	Single	Frau	1	mittel	7054
3176	51	Konkubinat	Mann	3	hoch	11920
3178	74	Single	Frau	1	mittel	4465
3182	51	Verheiratet	Mann	2	hoch	8992
3183	68	Verheiratet	Mann	2	sehr hoch	11947
3184	62	Single	Mann	1	hoch	10049
3185	49	Single	Mann	1	hoch	14555
3187	60	Verheiratet	Mann	3	sehr hoch	14655
3189	77	Single	Mann	1	sehr hoch	26083
3190	89	Konkubinat	Frau	2	sehr hoch	7067
3191	52	Verheiratet	Mann	2	mittel	2954
3192	22	Single	Mann	1	tief	1424
3193	50	Verheiratet	Mann	4	mittel	5620
3195	64	Verheiratet	Mann	5	hoch	15735
3196	52	Single	Frau	1	hoch	11137
3197	44	Single	Frau	1	mittel	4454
3198	64	Single	Mann	1	hoch	7935
3200	51	Single	Mann	1	hoch	15344
3201	64	Verheiratet	Frau	2	mittel	5140
3202	73	Verheiratet	Mann	2	sehr hoch	12298
3203	31	Single	Mann	1	tief	1517
3204	78	Konkubinat	Mann	3	sehr hoch	23504
3205	51	Single	Frau	1	hoch	20977
3206	68	Single	Mann	1	mittel	5754
3207	68	Single	Mann	1	sehr hoch	17185
3208	57	Verheiratet	Mann	4	sehr hoch	15530
3209	54	Verheiratet	Mann	2	hoch	15268
3211	73	Konkubinat	Mann	2	sehr hoch	21200
3212	76	Verheiratet	Mann	3	sehr hoch	29823
3213	56	Verheiratet	Mann	2	sehr hoch	11687
3214	64	Single	Mann	1	hoch	12112
3215	43	Single	Frau	1	hoch	9129
3216	89	Konkubinat	Mann	2	hoch	9975
3217	36	Verheiratet	Mann	8	mittel	5490
3218	41	Konkubinat	Mann	4	mittel	7711
3219	67	Verheiratet	Mann	2	mittel	7485
3222	71	Single	Mann	1	sehr hoch	21360
3223	68	Verheiratet	Mann	4	sehr hoch	14871
3224	67	Single	Frau	1	mittel	4558
3225	62	Verheiratet	Frau	3	sehr hoch	12302
3226	47	Single	Frau	1	mittel	7045
3229	66	Verheiratet	Mann	2	sehr hoch	17385
3230	62	Single	Mann	1	mittel	5082
3231	58	Verheiratet	Mann	5	hoch	15083
3232	59	Konkubinat	Mann	2	hoch	11733
3233	57	Konkubinat	Frau	2	sehr hoch	23071
3235	36	Verheiratet	Mann	3	tief	2262
3236	53	Verheiratet	Mann	2	sehr hoch	32318
3237	52	Konkubinat	Mann	2	sehr hoch	8989
3238	65	Konkubinat	Mann	2	mittel	4973
3239	38	Verheiratet	Mann	4	mittel	7453
3240	60	Verheiratet	Mann	2	hoch	16544
3241	90	Verheiratet	Mann	2	mittel	3706
3242	84	Verheiratet	Mann	2	mittel	2972
3243	40	Verheiratet	Mann	4	mittel	4494
3244	61	Verheiratet	Mann	6	hoch	15300
3245	54	Konkubinat	Mann	3	mittel	5318
3246	69	Konkubinat	Frau	4	hoch	18335
3248	62	Verheiratet	Mann	3	sehr hoch	23338
3252	55	Verheiratet	Mann	3	mittel	5791
3253	72	Single	Mann	1	hoch	16001
3254	60	Verheiratet	Mann	2	hoch	13146
3255	60	Konkubinat	Frau	2	hoch	12782
3256	59	Verheiratet	Mann	5	hoch	9515
3257	80	Verheiratet	Mann	2	sehr hoch	25838
3258	61	Verheiratet	Mann	2	sehr hoch	25845
3262	67	Verheiratet	Mann	5	hoch	12304
3264	40	Single	Frau	1	tief	735
3265	64	Single	Frau	1	sehr hoch	23086
3266	61	Verheiratet	Frau	2	sehr hoch	24489
3267	52	Konkubinat	Frau	2	mittel	3911
3268	40	Single	Mann	1	sehr hoch	17440
3269	54	Single	Mann	1	mittel	4668
3270	50	Verheiratet	Mann	3	hoch	8477
3271	45	Konkubinat	Frau	2	hoch	13794
3272	51	Single	Mann	1	mittel	4474
3273	73	Verheiratet	Mann	2	hoch	13850
3274	39	Konkubinat	Frau	4	tief	4239
3275	45	Verheiratet	Mann	3	mittel	3467
3276	41	Single	Mann	1	mittel	6115
3277	42	Verheiratet	Mann	1	mittel	4899
3278	46	Single	Mann	1	mittel	3430
3280	55	Konkubinat	Mann	3	hoch	9007
3281	57	Verheiratet	Mann	2	hoch	12923
3282	61	Verheiratet	Mann	3	sehr hoch	15671
3283	80	Single	Mann	1	hoch	13597
3284	65	Single	Frau	1	hoch	14274
3285	49	Single	Frau	1	mittel	4976
3286	78	Verheiratet	Mann	2	mittel	4623
3287	72	Verheiratet	Mann	2	sehr hoch	20682
3290	53	Verheiratet	Mann	2	mittel	8492
3291	84	Verheiratet	Frau	2	hoch	6764
3292	53	Verheiratet	Mann	3	hoch	8362
3293	80	Verheiratet	Mann	3	sehr hoch	25507
3294	50	Konkubinat	Mann	2	mittel	1961
3295	69	Konkubinat	Mann	2	hoch	5186
3297	68	Verheiratet	Mann	2	sehr hoch	15806
3298	73	Konkubinat	Mann	2	hoch	19276
3300	84	Verheiratet	Mann	3	sehr hoch	23509
3301	32	Verheiratet	Frau	3	tief	1417
3303	58	Single	Mann	1	hoch	15965
3304	51	Verheiratet	Mann	3	hoch	12630
3305	69	Verheiratet	Mann	8	sehr hoch	14222
3307	45	Verheiratet	Mann	4	hoch	9907
3308	60	Verheiratet	Mann	3	hoch	15083
3309	70	Single	Mann	1	hoch	10853
3310	57	Verheiratet	Mann	2	hoch	14620
3311	67	Single	Mann	1	mittel	5924
3312	81	Single	Mann	1	mittel	6534
3313	30	Single	Mann	1	tief	1377
3314	41	Verheiratet	Mann	5	mittel	4674
3315	50	Verheiratet	Mann	3	mittel	2731
3316	53	Single	Mann	1	mittel	5665
3317	79	Single	Mann	1	hoch	12132
3318	58	Verheiratet	Mann	3	hoch	12367
3319	66	Konkubinat	Mann	3	tief	1928
3321	77	Single	Mann	1	hoch	11711
3322	57	Verheiratet	Mann	1	sehr hoch	18381
3323	48	Verheiratet	Frau	3	sehr hoch	21789
3325	46	Konkubinat	Frau	2	sehr hoch	14980
3326	30	Verheiratet	Mann	5	mittel	5430
3327	56	Verheiratet	Mann	3	hoch	12718
3328	67	Konkubinat	Mann	2	sehr hoch	25518
3329	68	Verheiratet	Mann	4	sehr hoch	23550
3330	65	Verheiratet	Mann	3	mittel	5802
3331	56	Single	Mann	1	mittel	4853
3332	75	Single	Frau	1	hoch	12599
3336	42	Verheiratet	Mann	5	mittel	3298
3337	46	Single	Frau	1	sehr hoch	18656
3340	31	Konkubinat	Mann	2	mittel	3075
3341	72	Verheiratet	Mann	2	sehr hoch	14902
3342	63	Single	Mann	1	mittel	4946
3343	86	Single	Mann	1	hoch	10232
3344	68	Konkubinat	Mann	2	sehr hoch	22035
3345	57	Verheiratet	Mann	8	mittel	2165
3346	58	Verheiratet	Mann	2	sehr hoch	14232
3348	60	Verheiratet	Mann	3	sehr hoch	19810
3349	55	Verheiratet	Mann	2	hoch	13611
3352	68	Konkubinat	Mann	2	sehr hoch	26031
3353	64	Verheiratet	Mann	4	hoch	10674
3354	69	Verheiratet	Mann	4	sehr hoch	20035
3355	66	Verheiratet	Mann	3	hoch	6980
3356	46	Single	Mann	1	mittel	5012
3357	75	Verheiratet	Mann	2	sehr hoch	24563
3358	69	Konkubinat	Frau	3	sehr hoch	23573
3359	83	Verheiratet	Mann	3	sehr hoch	10012
3360	65	Konkubinat	Mann	3	sehr hoch	21194
3361	59	Single	Frau	1	hoch	10210
3362	65	Verheiratet	Mann	2	hoch	10737
3363	56	Verheiratet	Mann	4	mittel	3486
3364	43	Konkubinat	Mann	2	hoch	11255
3365	57	Single	Mann	1	hoch	11176
3366	60	Verheiratet	Mann	2	sehr hoch	12856
